Var1,Var2
MAR11762,Transport reactions
MAR11764,Transport reactions
MAR11765,Transport reactions
MAR11766,Transport reactions
MAR11767,Transport reactions
MAR11768,Transport reactions
MAR11769,Transport reactions
MAR11770,Transport reactions
MAR11771,Transport reactions
MAR11772,Transport reactions
MAR11773,Transport reactions
MAR11774,Transport reactions
MAR11777,Transport reactions
MAR11781,Transport reactions
MAR11787,Transport reactions
MAR11788,Transport reactions
MAR11789,Transport reactions
MAR11790,Transport reactions
MAR11791,Transport reactions
MAR11792,Transport reactions
MAR11793,Transport reactions
MAR11794,Transport reactions
MAR11795,Transport reactions
MAR11796,Transport reactions
MAR11799,Transport reactions
MAR11801,Transport reactions
MAR11802,Transport reactions
MAR11804,Transport reactions
MAR11806,Transport reactions
MAR11807,Transport reactions
MAR11808,Transport reactions
MAR11809,Transport reactions
MAR11810,Transport reactions
MAR11812,Transport reactions
MAR11815,Transport reactions
MAR11851,Transport reactions
MAR11976,Transport reactions
MAR11977,Transport reactions
MAR12001,Tyrosine metabolism
MAR12002,Tyrosine metabolism
MAR12003,Tyrosine metabolism
MAR12005,Tyrosine metabolism
MAR12008,Transport reactions
MAR12010,Transport reactions
MAR12013,Transport reactions
MAR12020,Tyrosine metabolism
MAR12021,Tyrosine metabolism
MAR12022,Tyrosine metabolism
MAR12023,Tyrosine metabolism
MAR12029,Transport reactions
MAR12035,Sphingolipid metabolism
MAR12036,Sphingolipid metabolism
MAR12037,Sphingolipid metabolism
MAR12038,Sphingolipid metabolism
MAR12045,Transport reactions
MAR12050,Sphingolipid metabolism
MAR12051,Transport reactions
MAR12053,Sphingolipid metabolism
MAR12058,Transport reactions
MAR12059,Transport reactions
MAR12061,Sphingolipid metabolism
MAR12062,Sphingolipid metabolism
MAR12063,Sphingolipid metabolism
MAR12064,Sphingolipid metabolism
MAR12065,Sphingolipid metabolism
MAR12079,Sphingolipid metabolism
MAR12087,Sphingolipid metabolism
MAR12092,Transport reactions
MAR12120,Transport reactions
MAR12121,Transport reactions
MAR12122,Transport reactions
MAR12142,Transport reactions
MAR12144,Transport reactions
MAR12147,Transport reactions
MAR12149,Transport reactions
MAR12150,Transport reactions
MAR12152,Transport reactions
MAR12153,Transport reactions
MAR12156,Transport reactions
MAR12157,Transport reactions
MAR12160,Transport reactions
MAR12161,Transport reactions
MAR12163,Transport reactions
MAR12164,Transport reactions
MAR12166,Transport reactions
MAR12167,Bile acid biosynthesis
MAR12169,Transport reactions
MAR12171,Transport reactions
MAR12172,Transport reactions
MAR12174,Bile acid biosynthesis
MAR12176,Transport reactions
MAR12178,Bile acid biosynthesis
MAR12180,Transport reactions
MAR12184,Transport reactions
MAR12186,Transport reactions
MAR12187,Bile acid biosynthesis
MAR12189,Transport reactions
MAR12191,Bile acid biosynthesis
MAR12193,Transport reactions
MAR12195,Transport reactions
MAR12196,Transport reactions
MAR12234,Transport reactions
MAR12235,Transport reactions
MAR12237,Transport reactions
MAR12238,Transport reactions
MAR12240,Transport reactions
MAR12241,Transport reactions
MAR12243,Transport reactions
MAR12244,Transport reactions
MAR12246,Bile acid biosynthesis
MAR12248,Transport reactions
MAR12250,Bile acid biosynthesis
MAR12252,Transport reactions
MAR12254,Bile acid biosynthesis
MAR12256,Transport reactions
MAR12258,Bile acid biosynthesis
MAR12260,Transport reactions
MAR12262,Transport reactions
MAR12264,Transport reactions
MAR12266,Transport reactions
MAR12268,Transport reactions
MAR12269,Transport reactions
MAR12271,Transport reactions
MAR12272,Bile acid biosynthesis
MAR12274,Transport reactions
MAR12276,Bile acid biosynthesis
MAR12278,Transport reactions
MAR12280,Transport reactions
MAR12281,Transport reactions
MAR12284,Transport reactions
MAR12285,Transport reactions
MAR12287,Transport reactions
MAR12288,Transport reactions
MAR12291,Transport reactions
MAR12292,Transport reactions
MAR12294,Transport reactions
MAR12296,Transport reactions
MAR12297,Transport reactions
MAR12298,Transport reactions
MAR12300,Transport reactions
MAR12302,Transport reactions
MAR12303,Transport reactions
MAR12304,Transport reactions
MAR12307,Transport reactions
MAR12308,Drug metabolism
MAR12318,Drug metabolism
MAR12319,Drug metabolism
MAR12337,Drug metabolism
MAR12342,Drug metabolism
MAR12343,Drug metabolism
MAR12344,Drug metabolism
MAR12349,Drug metabolism
MAR12350,Drug metabolism
MAR12351,Drug metabolism
MAR12363,Drug metabolism
MAR12369,Drug metabolism
MAR12371,Drug metabolism
MAR12372,Drug metabolism
MAR12373,Drug metabolism
MAR12374,Drug metabolism
MAR12376,Drug metabolism
MAR12377,Drug metabolism
MAR12379,Drug metabolism
MAR12381,Drug metabolism
MAR12383,Drug metabolism
MAR12384,Drug metabolism
MAR12392,Drug metabolism
MAR12393,Drug metabolism
MAR12394,Drug metabolism
MAR12397,Drug metabolism
MAR12399,Drug metabolism
MAR12404,Drug metabolism
MAR12407,Drug metabolism
MAR12408,Drug metabolism
MAR12410,Drug metabolism
MAR12411,Drug metabolism
MAR12414,Drug metabolism
MAR12423,Drug metabolism
MAR12425,Drug metabolism
MAR12427,Drug metabolism
MAR12428,Drug metabolism
MAR12429,Drug metabolism
MAR12432,Drug metabolism
MAR12434,Drug metabolism
MAR12436,Drug metabolism
MAR12437,Drug metabolism
MAR12439,Drug metabolism
MAR12440,Drug metabolism
MAR12441,Drug metabolism
MAR12443,Drug metabolism
MAR12455,Drug metabolism
MAR12458,Drug metabolism
MAR12459,Drug metabolism
MAR12461,Drug metabolism
MAR12464,Drug metabolism
MAR12465,Drug metabolism
MAR12466,Drug metabolism
MAR12467,Drug metabolism
MAR12468,Drug metabolism
MAR12470,Drug metabolism
MAR12472,Drug metabolism
MAR12473,Drug metabolism
MAR12474,Drug metabolism
MAR12497,Drug metabolism
MAR12506,Drug metabolism
MAR12511,Drug metabolism
MAR12514,Drug metabolism
MAR12522,Drug metabolism
MAR12523,Drug metabolism
MAR12533,Drug metabolism
MAR12535,Drug metabolism
MAR12537,Drug metabolism
MAR12539,Drug metabolism
MAR12540,Drug metabolism
MAR12543,Drug metabolism
MAR12544,Drug metabolism
MAR12550,Drug metabolism
MAR12555,Drug metabolism
MAR12556,Drug metabolism
MAR12557,Drug metabolism
MAR12558,Drug metabolism
MAR12562,Drug metabolism
MAR12570,Drug metabolism
MAR12571,Drug metabolism
MAR12726,Drug metabolism
MAR12731,Drug metabolism
MAR12737,Drug metabolism
MAR12738,Drug metabolism
MAR12739,Drug metabolism
MAR12741,Drug metabolism
MAR12743,Drug metabolism
MAR12744,Drug metabolism
MAR12747,Drug metabolism
MAR12748,Drug metabolism
MAR12753,Drug metabolism
MAR12754,Drug metabolism
MAR12760,Drug metabolism
MAR12772,Drug metabolism
MAR12775,Drug metabolism
MAR12776,Drug metabolism
MAR12777,Drug metabolism
MAR12778,Drug metabolism
MAR12779,Drug metabolism
MAR12780,Drug metabolism
MAR12781,Drug metabolism
MAR12782,Drug metabolism
MAR12783,Drug metabolism
MAR12785,Drug metabolism
MAR12786,Drug metabolism
MAR12787,Drug metabolism
MAR12788,Drug metabolism
MAR12794,Drug metabolism
MAR12795,Drug metabolism
MAR12806,Drug metabolism
MAR12808,Drug metabolism
MAR12814,Drug metabolism
MAR12815,Drug metabolism
MAR12818,Drug metabolism
MAR12820,Drug metabolism
MAR12823,Drug metabolism
MAR12824,Drug metabolism
MAR12829,Drug metabolism
MAR12830,Drug metabolism
MAR12832,Drug metabolism
MAR12835,Drug metabolism
MAR12838,Drug metabolism
MAR12839,Drug metabolism
MAR12841,Drug metabolism
MAR12843,Drug metabolism
MAR12844,Drug metabolism
MAR12846,Drug metabolism
MAR12850,Drug metabolism
MAR12851,Drug metabolism
MAR12852,Drug metabolism
MAR12870,Drug metabolism
MAR12871,Drug metabolism
MAR12893,Drug metabolism
MAR12895,Drug metabolism
MAR12896,Drug metabolism
MAR12899,Drug metabolism
MAR12905,Drug metabolism
MAR12914,Drug metabolism
MAR12915,Drug metabolism
MAR12917,Drug metabolism
MAR12918,Drug metabolism
MAR12920,Drug metabolism
MAR12939,Drug metabolism
MAR12943,Drug metabolism
MAR12948,Drug metabolism
MAR12949,Drug metabolism
MAR12953,Drug metabolism
MAR12955,Drug metabolism
MAR12956,Drug metabolism
MAR12965,Drug metabolism
MAR12967,Drug metabolism
MAR12968,Drug metabolism
MAR12974,Drug metabolism
MAR12981,Drug metabolism
MAR12982,Drug metabolism
MAR12991,Drug metabolism
MAR12994,Drug metabolism
MAR12999,Drug metabolism
MAR13009,Drug metabolism
MAR13010,Drug metabolism
MAR13012,Drug metabolism
MAR13018,Drug metabolism
MAR13023,Drug metabolism
MAR13078,Protein assembly
MAR13080,Transport reactions
MAR13081,Oxidative phosphorylation
MAR10023,Transport reactions
MAR10035,Pool reactions
MAR10036,Pool reactions
MAR10037,Pool reactions
MAR10040,Transport reactions
MAR10049,Transport reactions
MAR10053,Transport reactions
MAR10061,Ether lipid metabolism
MAR10062,Artificial reactions
MAR10063,Artificial reactions
MAR10064,Artificial reactions
MAR10065,Artificial reactions
MAR13082,Artificial reactions
MAR10066,Steroid metabolism
MAR10067,Inositol phosphate metabolism
MAR10082,Transport reactions
MAR10097,Bile acid biosynthesis
MAR10099,Bile acid biosynthesis
MAR10100,Transport reactions
MAR10101,Transport reactions
MAR10102,Transport reactions
MAR10103,Transport reactions
MAR10105,Bile acid biosynthesis
MAR10107,Bile acid biosynthesis
MAR10108,Bile acid biosynthesis
MAR10109,Transport reactions
MAR10110,Transport reactions
MAR10111,Bile acid biosynthesis
MAR10113,Bile acid biosynthesis
MAR10114,Bile acid biosynthesis
MAR10117,Transport reactions
MAR10118,Transport reactions
MAR10119,Transport reactions
MAR10120,Transport reactions
MAR10121,Bile acid biosynthesis
MAR10124,Bile acid biosynthesis
MAR10125,Transport reactions
MAR10126,Transport reactions
MAR10127,Transport reactions
MAR13086,Transport reactions
MAR06914,Oxidative phosphorylation
MAR01602,Transport reactions
MAR08607,Arginine and proline metabolism
MAR04873,Transport reactions
MAR08022,Transport reactions
MAR04237,Transport reactions
MAR04874,Transport reactions
MAR04953,Transport reactions
MAR02225,Transport reactions
MAR04143,Pyruvate metabolism
MAR04032,Pyrimidine metabolism
MAR04957,Transport reactions
MAR04617,Purine metabolism
MAR04922,Transport reactions
MAR03947,Transport reactions
MAR04900,Transport reactions
MAR05362,Transport reactions
MAR05414,Transport reactions
MAR02412,Transport reactions
MAR06505,Transport reactions
MAR08698,Retinol metabolism
MAR02138,Vitamin D metabolism
MAR02140,Vitamin D metabolism
MAR04969,Transport reactions
MAR05099,Transport reactions
MAR05422,Transport reactions
MAR05424,Transport reactions
MAR07786,Transport reactions
MAR07860,Transport reactions
MAR07108,Exchange/demand reactions
MAR07110,Exchange/demand reactions
MAR07112,Exchange/demand reactions
MAR07114,Exchange/demand reactions
MAR07116,Exchange/demand reactions
MAR07118,Exchange/demand reactions
MAR07120,Exchange/demand reactions
MAR07122,Exchange/demand reactions
MAR07124,Exchange/demand reactions
MAR07126,Exchange/demand reactions
MAR09024,Exchange/demand reactions
MAR09808,Exchange/demand reactions
MAR09809,Exchange/demand reactions
MAR09810,Exchange/demand reactions
MAR09811,Exchange/demand reactions
MAR09812,Exchange/demand reactions
MAR09813,Exchange/demand reactions
MAR09814,Exchange/demand reactions
MAR09815,Exchange/demand reactions
MAR09816,Exchange/demand reactions
MAR09033,Exchange/demand reactions
MAR09034,Exchange/demand reactions
MAR09035,Exchange/demand reactions
MAR09036,Exchange/demand reactions
MAR09037,Exchange/demand reactions
MAR09038,Exchange/demand reactions
MAR09039,Exchange/demand reactions
MAR09040,Exchange/demand reactions
MAR09041,Exchange/demand reactions
MAR09042,Exchange/demand reactions
MAR09043,Exchange/demand reactions
MAR09044,Exchange/demand reactions
MAR09045,Exchange/demand reactions
MAR09046,Exchange/demand reactions
MAR09047,Exchange/demand reactions
MAR09048,Exchange/demand reactions
MAR09049,Exchange/demand reactions
MAR09052,Exchange/demand reactions
MAR09053,Exchange/demand reactions
MAR09055,Exchange/demand reactions
MAR09058,Exchange/demand reactions
MAR09061,Exchange/demand reactions
MAR09062,Exchange/demand reactions
MAR09063,Exchange/demand reactions
MAR09064,Exchange/demand reactions
MAR09065,Exchange/demand reactions
MAR09066,Exchange/demand reactions
MAR09067,Exchange/demand reactions
MAR09068,Exchange/demand reactions
MAR09069,Exchange/demand reactions
MAR09070,Exchange/demand reactions
MAR09071,Exchange/demand reactions
MAR09072,Exchange/demand reactions
MAR09073,Exchange/demand reactions
MAR09074,Exchange/demand reactions
MAR09075,Exchange/demand reactions
MAR09076,Exchange/demand reactions
MAR09077,Exchange/demand reactions
MAR09078,Exchange/demand reactions
MAR09079,Exchange/demand reactions
MAR09080,Exchange/demand reactions
MAR09081,Exchange/demand reactions
MAR09082,Exchange/demand reactions
MAR09083,Exchange/demand reactions
MAR09084,Exchange/demand reactions
MAR09085,Exchange/demand reactions
MAR09086,Exchange/demand reactions
MAR09087,Exchange/demand reactions
MAR09091,Exchange/demand reactions
MAR09092,Exchange/demand reactions
MAR09093,Exchange/demand reactions
MAR09094,Exchange/demand reactions
MAR09095,Exchange/demand reactions
MAR09096,Exchange/demand reactions
MAR09097,Exchange/demand reactions
MAR09098,Exchange/demand reactions
MAR09099,Exchange/demand reactions
MAR09100,Exchange/demand reactions
MAR09101,Exchange/demand reactions
MAR09103,Exchange/demand reactions
MAR09104,Exchange/demand reactions
MAR09107,Exchange/demand reactions
MAR09109,Exchange/demand reactions
MAR09110,Exchange/demand reactions
MAR09111,Exchange/demand reactions
MAR09113,Exchange/demand reactions
MAR09114,Exchange/demand reactions
MAR09115,Exchange/demand reactions
MAR09116,Exchange/demand reactions
MAR09117,Exchange/demand reactions
MAR09118,Exchange/demand reactions
MAR09119,Exchange/demand reactions
MAR09120,Exchange/demand reactions
MAR09121,Exchange/demand reactions
MAR09122,Exchange/demand reactions
MAR09123,Exchange/demand reactions
MAR09124,Exchange/demand reactions
MAR09125,Exchange/demand reactions
MAR09126,Exchange/demand reactions
MAR09129,Exchange/demand reactions
MAR09132,Exchange/demand reactions
MAR09133,Exchange/demand reactions
MAR09134,Exchange/demand reactions
MAR09135,Exchange/demand reactions
MAR09136,Exchange/demand reactions
MAR09137,Exchange/demand reactions
MAR09139,Exchange/demand reactions
MAR09140,Exchange/demand reactions
MAR09141,Exchange/demand reactions
MAR09143,Exchange/demand reactions
MAR09144,Exchange/demand reactions
MAR09145,Exchange/demand reactions
MAR09146,Exchange/demand reactions
MAR09147,Exchange/demand reactions
MAR09150,Exchange/demand reactions
MAR09151,Exchange/demand reactions
MAR09152,Exchange/demand reactions
MAR09153,Exchange/demand reactions
MAR09154,Exchange/demand reactions
MAR09155,Exchange/demand reactions
MAR09156,Exchange/demand reactions
MAR09158,Exchange/demand reactions
MAR09159,Exchange/demand reactions
MAR09160,Exchange/demand reactions
MAR09161,Exchange/demand reactions
MAR09162,Exchange/demand reactions
MAR09165,Exchange/demand reactions
MAR09166,Exchange/demand reactions
MAR09167,Exchange/demand reactions
MAR09168,Exchange/demand reactions
MAR09169,Exchange/demand reactions
MAR09171,Exchange/demand reactions
MAR09172,Exchange/demand reactions
MAR09201,Exchange/demand reactions
MAR09203,Exchange/demand reactions
MAR09204,Exchange/demand reactions
MAR09205,Exchange/demand reactions
MAR09206,Exchange/demand reactions
MAR09207,Exchange/demand reactions
MAR09208,Exchange/demand reactions
MAR09216,Exchange/demand reactions
MAR09219,Exchange/demand reactions
MAR09220,Exchange/demand reactions
MAR09230,Exchange/demand reactions
MAR09232,Exchange/demand reactions
MAR09235,Exchange/demand reactions
MAR09236,Exchange/demand reactions
MAR09238,Exchange/demand reactions
